"","Date","Experimental_leaf","Leaf_removal","ColonySize","Prop.new","Treatment","Colony","Week","Agegroup","IB_taken","Leaves_taken","Prop_PT","Set","EorN","ln_LeavesTaken","IB_prop","PT_taken","Year","Queen"
"529",20180304,"LS","no removal",706,0.382436260623229,"CHX","Angel",9,"old",57,66,0.136363636363636,"III","Experienced",4.18965474202643,0.863636363636364,8.99999999999998,"2018","original"
"530",20180304,"IB","no removal",282,0.411347517730496,"CHX","Anya",9,"old",2,43,0.0465116279069767,"III","Experienced",3.76120011569356,0.0465116279069767,2,"2018","requeened"
"531",20180401,"LS","no removal",544,0.632352941176471,"Control","Bunny",9,"new",2,4,0.5,"IV","Naive",1.38629436111989,0.5,2,"2018","requeened"
"532",20180401,"LS","no removal",544,0.632352941176471,"Control","Bunny",9,"old",48,99,0.515151515151515,"IV","Experienced",4.59511985013459,0.484848484848485,51,"2018","requeened"
"533",20180506,"IB","no removal",168,0.636904761904762,"CHX","Clem",9,"new",1,5,0.2,"III","Naive",1.6094379124341,0.2,1,"2018","original"
"534",20180506,"IB","no removal",168,0.636904761904762,"CHX","Clem",9,"old",3,21,0.142857142857143,"III","Experienced",3.04452243772342,0.142857142857143,3,"2018","original"
"535",20180304,"LS","no removal",936,0.701923076923077,"Control","Cordelia",9,"new",40,58,0.310344827586207,"IV","Naive",4.06044301054642,0.689655172413793,18,"2018","original"
"536",20180304,"LS","no removal",936,0.701923076923077,"Control","Cordelia",9,"old",3,13,0.769230769230769,"IV","Experienced",2.56494935746154,0.230769230769231,10,"2018","original"
"537",20180415,"IB","no removal",130,0.776923076923077,"Control","Dawn",9,"old",10,20,0.5,"IV","Experienced",2.99573227355399,0.5,10,"2018","original"
"538",20180415,"IB","no removal",130,0.776923076923077,"Control","Dawn",9,"new",6,20,0.3,"IV","Naive",2.99573227355399,0.3,6,"2018","original"
"539",20180506,"LS","no removal",340,0.935294117647059,"Control","Hapshetsut",9,"new",3,11,0.727272727272727,"IV","Naive",2.39789527279837,0.272727272727273,8,"2018","original"
"540",20180506,"LS","no removal",340,0.935294117647059,"Control","Hapshetsut",9,"old",3,9,0.666666666666667,"IV","Experienced",2.19722457733622,0.333333333333333,6,"2018","original"
"541",20180415,"IB","no removal",300,0.593333333333333,"CHX","Harmony",9,"old",18,59,0.305084745762712,"III","Experienced",4.07753744390572,0.305084745762712,18,"2018","original"
"542",20180506,"LS","no removal",311,0.363344051446945,"CHX","Joan",9,"new",2,2,0,"III","Naive",0.693147180559945,1,0,"2018","original"
"543",20180506,"LS","no removal",311,0.363344051446945,"CHX","Joan",9,"old",71,71,0,"III","Experienced",4.26267987704132,1,0,"2018","original"
"544",20180506,"IB","no removal",268,0.667910447761194,"Control","Kendra",9,"new",0,5,0,"IV","Naive",1.6094379124341,0,0,"2018","original"
"545",20180506,"IB","no removal",268,0.667910447761194,"Control","Kendra",9,"old",6,27,0.222222222222222,"IV","Experienced",3.29583686600433,0.222222222222222,5.99999999999999,"2018","original"
"546",20180304,"IB","no removal",374,1,"Control","Ms. Calendar",9,"new",39,76,0.513157894736842,"IV","Naive",4.33073334028633,0.513157894736842,39,"2018","original"
"547",20180304,"IB","no removal",374,1,"Control","Ms. Calendar",9,"old",4,5,0.8,"IV","Experienced",1.6094379124341,0.8,4,"2018","original"
"548",20180304,"LS","no removal",100,0.94,"CHX","Spike",9,"new",9,14,0.357142857142857,"III","Naive",2.63905732961526,0.642857142857143,5,"2018","requeened"
"549",20180304,"LS","no removal",100,0.94,"CHX","Spike",9,"old",10,17,0.411764705882353,"III","Experienced",2.83321334405622,0.588235294117647,7,"2018","requeened"
"550",20180304,"IB","no removal",395,0.392405063291139,"CHX","Tara",9,"old",5,39,0.128205128205128,"III","Experienced",3.66356164612965,0.128205128205128,4.99999999999999,"2018","original"
"551",20180506,"LS","no removal",180,0.7,"Control","The Anointed",9,"new",19,23,0.173913043478261,"IV","Naive",3.13549421592915,0.826086956521739,4,"2018","original"
"552",20180506,"LS","no removal",180,0.7,"Control","The Anointed",9,"old",11,14,0.214285714285714,"IV","Experienced",2.63905732961526,0.785714285714286,3,"2018","original"
"553",20180520,"LS","no removal",562,0.870106761565836,"CHX","The Brain",9,"old",9,12,0.25,"III","Experienced",2.484906649788,0.75,3,"2018","original"
"554",20180520,"LS","no removal",562,0.870106761565836,"CHX","The Brain",9,"new",25,72,0.652777777777778,"III","Naive",4.27666611901606,0.347222222222222,47,"2018","original"
"555",20180506,"LS","no removal",51,0.0392156862745098,"CHX","The Mayor",9,"old",4,4,0,"III","Experienced",1.38629436111989,1,0,"2018","original"
