"","Colony","Week","Treatment","Agegroup_focal","Choice","EorN_focal","Forager_ID","Date.x","Decision_time","TouchIBtiny","TouchLStiny","Prop_exp","Num_tinies","X.x","Num_outbound_IB","Num_outbound_LS","Outbound_propIB","X.y","AgeGroup","timepoint","Date.y","Day","IB_taken","Total_Leaves","Source.x","Source.y","prev_IB_attempts","Prop_IB","TinyBinary","Choice_bin"
"337","52502",19,"CHX",6,"IB","Naive","IB2",20171017,625.15,2,0,0,2,158,0,0,NA,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",1
"338","52502",19,"CHX",6,"IB","Naive","IB5",20171017,1744.734,5,0,0,5,159,0,0,NA,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",1
"339","52502",19,"CHX",6,"LS","Naive","LS1",20171017,146.841,2,0,0,2,160,0,0,NA,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",0
"340","52502",19,"CHX",6,"LS","Naive","LS4",20171017,360.159,1,0,0,1,161,0,1,0,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",0
"341","52502",19,"CHX",6,"LS","Naive","LS8",20171017,1511.687,3,1,0,4,162,0,1,0,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",0
"342","52503",3,"Control",1,"IB","Experienced","IB1",20170627,288.768,0,0,1,0,368,1,0,1,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Absent",1
"343","52503",3,"Control",1,"IB","Experienced","IB3",20170627,1442.519,0,0,0.952380952380952,0,369,1,3,0.25,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Absent",1
"344","52503",3,"Control",1,"IB","Experienced","IB4",20170627,1515.862,1,0,1,1,370,1,0,1,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Preset",1
"345","52503",3,"Control",1,"LS","Experienced","LS1",20170627,598.453,0,1,1,1,371,0,0,NA,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Preset",0
"346","52503",3,"Control",1,"LS","Experienced","LS2",20170627,714.899,0,0,0.96,0,372,0,1,0,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Absent",0
"347","52503",3,"Control",1,"LS","Experienced","LS8",20170627,1602.078,0,0,1,0,373,1,0,1,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Absent",0
"348","52503",7,"Control",2,"IB","Naive","IB2",20170725,865.729,0,2,0.0666666666666667,2,374,0,0,NA,662,2,10,20170725,49,24,69,"Boris.og","Boris.og",3,0.347826086956522,"Preset",1
"349","52503",7,"Control",2,"IB","Naive","IB3",20170725,1133.153,3,0,0.416666666666667,3,375,2,2,0.5,662,2,10,20170725,49,24,69,"Boris.og","Boris.og",3,0.347826086956522,"Preset",1
"350","52503",7,"Control",2,"IB","Naive","IB4",20170725,1203.629,0,0,0.2,0,376,1,0,1,662,2,10,20170725,49,24,69,"Boris.og","Boris.og",3,0.347826086956522,"Absent",1
"351","52503",7,"Control",2,"LS","Naive","LS3",20170725,1132.761,3,1,0.416666666666667,4,377,1,1,0.5,662,2,10,20170725,49,24,69,"Boris.og","Boris.og",3,0.347826086956522,"Preset",0
"352","52503",7,"Control",2,"LS","Naive","LS4",20170725,1375.239,0,0,0.153846153846154,0,378,0,1,0,662,2,10,20170725,49,24,69,"Boris.og","Boris.og",3,0.347826086956522,"Absent",0
"353","52503",7,"Control",2,"LS","Naive","LS5",20170725,1660.298,0,0,0.4,0,379,1,1,0.5,662,2,10,20170725,49,24,69,"Boris.og","Boris.og",3,0.347826086956522,"Absent",0
"354","52503",11,"Control",2,"IB","Naive","IB3",20170822,1207.073,3,1,0,4,380,0,0,NA,667,2,15,20170822,77,6,62,"Boris.og","Boris.og",95,0.0967741935483871,"Preset",1
"355","52503",11,"Control",2,"IB","Naive","IB4",20170822,1457.332,1,0,0,1,381,0,2,0,667,2,15,20170822,77,6,62,"Boris.og","Boris.og",95,0.0967741935483871,"Preset",1
"356","52503",11,"Control",2,"IB","Naive","IB5",20170822,1582.353,0,1,0,1,382,0,0,NA,667,2,15,20170822,77,6,62,"Boris.og","Boris.og",95,0.0967741935483871,"Preset",1
"357","52503",11,"Control",2,"LS","Naive","LS1",20170822,475.476,0,2,0,2,383,0,2,0,667,2,15,20170822,77,6,62,"Boris.og","Boris.og",95,0.0967741935483871,"Preset",0
"358","52503",11,"Control",2,"LS","Naive","LS2",20170822,747.618,1,0,0,1,384,0,1,0,667,2,15,20170822,77,6,62,"Boris.og","Boris.og",95,0.0967741935483871,"Preset",0
"359","52503",11,"Control",2,"LS","Naive","LS4",20170822,1624.933,0,3,0,3,385,1,0,1,667,2,15,20170822,77,6,62,"Boris.og","Boris.og",95,0.0967741935483871,"Preset",0
"360","52503",15,"Control",6,"IB","Naive","IB2",20170919,155.122,0,0,0,0,386,1,0,1,680,6,19,20170919,105,3,15,"Boris.og","Boris.og",10,0.2,"Absent",1
"361","52503",15,"Control",6,"IB","Naive","IB6",20170919,692.624,1,0,0,1,388,0,1,0,680,6,19,20170919,105,3,15,"Boris.og","Boris.og",10,0.2,"Preset",1
"362","52503",15,"Control",6,"LS","Naive","LS4",20170919,353.939,0,0,0,0,389,0,2,0,680,6,19,20170919,105,3,15,"Boris.og","Boris.og",10,0.2,"Absent",0
"363","52503",15,"Control",6,"LS","Naive","LS8",20170919,513.946,0,0,0,0,391,0,2,0,680,6,19,20170919,105,3,15,"Boris.og","Boris.og",10,0.2,"Absent",0
"364","52503",15,"Control",7,"IB","Naive","IB5",20170919,487.986,0,0,0,0,387,0,1,0,686,7,19,20170919,105,3,6,"Boris.og","Boris.og",0,0.5,"Absent",1
"365","52503",15,"Control",7,"LS","Naive","LS6",20170919,470.074,0,0,0,0,390,0,2,0,686,7,19,20170919,105,3,6,"Boris.og","Boris.og",0,0.5,"Absent",0
"366","52503",19,"Control",6,"IB","Naive","IB3",20171017,238.097,0,0,0,0,393,0,0,NA,683,6,22,20171017,133,8,17,"Boris.og","Boris.og",14,0.470588235294118,"Absent",1
"367","52503",19,"Control",6,"LS","Naive","LS4",20171017,776.775,1,0,0,1,395,0,0,NA,683,6,22,20171017,133,8,17,"Boris.og","Boris.og",14,0.470588235294118,"Preset",0
"368","52503",19,"Control",7,"IB","Naive","IB2",20171017,169.205,0,0,0,0,392,0,0,NA,689,7,22,20171017,133,13,17,"Boris.og","Boris.og",3,0.764705882352941,"Absent",1
"369","52503",19,"Control",7,"IB","Naive","IB6",20171017,460.894,0,0,0,0,394,2,0,1,689,7,22,20171017,133,13,17,"Boris.og","Boris.og",3,0.764705882352941,"Absent",1
"370","52503",19,"Control",8,"LS","Naive","LS7",20171017,822.019,1,0,0,1,396,0,0,NA,692,8,22,20171017,133,2,7,"Boris.og","Boris.og",0,0.285714285714286,"Preset",0
"371","52503",19,"Control",8,"LS","Naive","LS9",20171017,1077.48,1,0,0,1,397,0,0,NA,692,8,22,20171017,133,2,7,"Boris.og","Boris.og",0,0.285714285714286,"Preset",0
"372","52504",7,"CHX",1,"IB","Experienced","IB1",20170725,813.371,1,0,0.911764705882353,1,163,0,0,NA,706,1,10,20170725,49,4,51,"Boris.og","Boris.og",10,0.0784313725490196,"Preset",1
"373","52504",7,"CHX",1,"IB","Experienced","IB2",20170725,1292.435,0,0,0.857142857142857,0,164,0,1,0,706,1,10,20170725,49,4,51,"Boris.og","Boris.og",10,0.0784313725490196,"Absent",1
"374","52504",7,"CHX",1,"IB","Experienced","IB4",20170725,1754.759,1,0,0.833333333333333,1,165,0,0,NA,706,1,10,20170725,49,4,51,"Boris.og","Boris.og",10,0.0784313725490196,"Preset",1
